0.6	 -0.0605772
0.7	 -0.238424
0.8	 -0.360326
0.9	 -0.446168
1	 -0.507741
1.2	 -0.585064
1.3	 -0.608907
1.4	 -0.626234
1.5	 -0.638665
1.6	 -0.647378
1.7	 -0.653245
1.8	 -0.65692
1.9	 -0.658899
2	 -0.659565
2.2	 -0.658083
2.4	 -0.654167
2.6	 -0.648889
2.8	 -0.642951
3	 -0.636826
3.2	 -0.630853
3.4	 -0.6253
3.6	 -0.620407
3.8	 -0.616419
3.9	 -0.614843
4	 -0.613581
4.1	 -0.612651
4.2	 -0.612053
4.3	 -0.611769
4.5	 -0.611992
4.6	 -0.612398
4.8	 -0.613548
5	 -0.614896
5.2	 -0.616249
5.4	 -0.617507
5.6	 -0.618627
5.8	 -0.6196
6	 -0.62043
6.2	 -0.621131
6.4	 -0.621718
6.6	 -0.622207
6.8	 -0.622613
7	 -0.622949
7.2	 -0.623226
7.4	 -0.623456
7.6	 -0.623646
7.8	 -0.623803
8	 -0.623934
8.2	 -0.624044
8.4	 -0.624135
8.6	 -0.624213
8.8	 -0.624279
9	 -0.624336
9.2	 -0.624384
9.4	 -0.624427
9.6	 -0.624464
9.8	 -0.624497
10	 -0.624527
10.2	 -0.624553
10.4	 -0.624577
10.6	 -0.624599
10.8	 -0.62462
11	 -0.624638
11.2	 -0.624655
11.4	 -0.624672
11.6	 -0.624687
11.8	 -0.624701
12	 -0.624714
12.2	 -0.624726
12.4	 -0.624738
12.6	 -0.624749
12.8	 -0.624759
13	 -0.624769
13.2	 -0.624779
13.4	 -0.624788
13.6	 -0.624796
13.8	 -0.624804
14	 -0.624812
14.2	 -0.624819
14.4	 -0.624826
14.6	 -0.624832
14.8	 -0.624839
15	 -0.624845
15.2	 -0.62485
15.4	 -0.624856
15.6	 -0.624861
15.8	 -0.624866
16	 -0.624871
16.2	 -0.624875
16.4	 -0.624879
16.6	 -0.624884
16.8	 -0.624887
17	 -0.624891
17.2	 -0.624895
17.4	 -0.624898
17.6	 -0.624902
17.8	 -0.624905
18	 -0.624908
18.2	 -0.624911
18.4	 -0.624914
18.6	 -0.624916
18.8	 -0.624919
19	 -0.624921
19.2	 -0.624924
19.4	 -0.624926
19.6	 -0.624928
19.8	 -0.62493
20	 -0.624932
20.2	 -0.624934
20.4	 -0.624936
20.6	 -0.624938
20.8	 -0.62494
21	 -0.624941
21.2	 -0.624943
21.4	 -0.624944
21.6	 -0.624946
21.8	 -0.624947
22	 -0.624949
22.2	 -0.62495
22.4	 -0.624951
22.6	 -0.624953
22.8	 -0.624954
23	 -0.624955
23.2	 -0.624956
23.4	 -0.624957
23.6	 -0.624958
23.8	 -0.624959
24	 -0.62496
24.2	 -0.624961
24.4	 -0.624962
24.6	 -0.624963
24.8	 -0.624964
25	 -0.624965
25.2	 -0.624966
25.4	 -0.624967
25.6	 -0.624967
25.8	 -0.624968
26	 -0.624969
26.2	 -0.624969
26.4	 -0.62497
26.6	 -0.624971
26.8	 -0.624971
27	 -0.624972
27.2	 -0.624973
27.4	 -0.624973
27.6	 -0.624974
27.8	 -0.624974
28	 -0.624975
28.2	 -0.624975
28.4	 -0.624976
28.6	 -0.624976
28.8	 -0.624977
29	 -0.624977
29.2	 -0.624978
29.4	 -0.624978
29.6	 -0.624979
29.8	 -0.624979
30	 -0.62498
30.2	 -0.62498
30.4	 -0.62498
30.6	 -0.624981
30.8	 -0.624981
31	 -0.624981
31.2	 -0.624982
31.4	 -0.624982
31.6	 -0.624983
31.8	 -0.624983
32	 -0.624983
32.2	 -0.624983
32.4	 -0.624984
32.6	 -0.624984
32.8	 -0.624984
33	 -0.624985
33.2	 -0.624985
33.4	 -0.624985
33.6	 -0.624985
33.8	 -0.624986
34	 -0.624986
34.2	 -0.624986
34.4	 -0.624986
34.6	 -0.624987
34.8	 -0.624987
35	 -0.624987
35.2	 -0.624987
35.4	 -0.624988
35.6	 -0.624988
35.8	 -0.624988
36	 -0.624988
36.2	 -0.624988
36.4	 -0.624989
36.6	 -0.624989
36.8	 -0.624989
37	 -0.624989
37.2	 -0.624989
37.4	 -0.624989
37.6	 -0.62499
37.8	 -0.62499
38	 -0.62499
38.2	 -0.62499
38.4	 -0.62499
38.6	 -0.62499
38.8	 -0.624991
39	 -0.624991
39.2	 -0.624991
39.4	 -0.624991
39.6	 -0.624991
39.8	 -0.624991
40	 -0.624991
40.2	 -0.624991
40.4	 -0.624992
40.6	 -0.624992
40.8	 -0.624992
41	 -0.624992
41.2	 -0.624992
41.4	 -0.624992
41.6	 -0.624992
41.8	 -0.624992
42	 -0.624993
42.2	 -0.624993
42.4	 -0.624993
42.6	 -0.624993
42.8	 -0.624993
43	 -0.624993
43.2	 -0.624993
43.4	 -0.624993
43.6	 -0.624993
43.8	 -0.624993
44	 -0.624994
