0	0.080937
1	0.0996592
2	0.117558
3	0.117339
4	0.109159
5	0.0917593
6	0.0799601
7	0.0670289
8	0.0498184
9	0.0420871
10	0.0310552
11	0.0230351
12	0.0206377
13	0.0139325
14	0.0117896
15	0.00925865
16	0.00724063
17	0.00603588
18	0.00578535
19	0.00419046
20	0.00285177
21	0.00245263
22	0.00167712
23	0.00132409
24	0.00161653
25	0.000861533
26	0.000948806
