energies[eV] proba(E)
1.05052526263 0.499576349799 
1.05552776388 0.496368437131 
1.06053026513 0.501515260709 
1.06553276638 0.498294682898 
1.07053526763 0.495094707359 
1.07553776888 0.49191520331 
1.08054027014 0.488756040791 
1.08554277139 0.485617090651 
1.09054527264 0.482498224547 
1.09554777389 0.482434263074 
1.10055027514 0.479335510568 
1.10555277639 0.476256590063 
1.11055527764 0.473197375553 
1.11555777889 0.470157741822 
1.12056028014 0.467137564436 
1.12556278139 0.464136719742 
1.13056528264 0.455742403715 
1.13556778389 0.452814319004 
1.14057028514 0.449904983978 
1.14557278639 0.447014279381 
1.15057528764 0.444142086704 
1.15557778889 0.441288288182 
1.16058029015 0.438452766789 
1.1655827914 0.426204599048 
1.17058529265 0.423465672436 
1.1755877939 0.420744292172 
1.18059029515 0.418040346551 
1.1855927964 0.415353724573 
1.19059529765 0.412684315932 
1.1955977989 0.410032011017 
1.20060030015 0.399775114011 
1.2056028014 0.397205654859 
1.21060530265 0.394652661235 
1.2156078039 0.392116028253 
1.22061030515 0.389595651687 
1.2256128064 0.387091427968 
1.23061530765 0.384603254178 
1.2356178089 0.377986320434 
1.24062031016 0.375556585562 
1.24562281141 0.373142424921 
1.25062531266 0.370743739252 
1.25562781391 0.368360429919 
1.26063031516 0.365992398908 
1.26563281641 0.363639548823 
1.27063531766 0.359947366831 
1.27563781891 0.357633189159 
1.28064032016 0.355333850124 
1.28564282141 0.353049255089 
1.29064532266 0.350779310012 
1.29564782391 0.348523921446 
1.30065032516 0.346282996535 
1.30565282641 0.345053034879 
1.31065532766 0.342834207156 
1.31565782891 0.340629611916 
1.32066033017 0.338439158317 
1.32566283142 0.336262756097 
1.33066533267 0.33410031556 
1.33566783392 0.33195174758 
1.34067033517 0.331979378075 
1.34567283642 0.329844308288 
1.35067533767 0.327722937709 
1.35567783892 0.32561517885 
1.36068034017 0.323520944779 
1.36568284142 0.321440149114 
1.37068534267 0.319372706019 
1.37568784392 0.3173185302 
1.38069034517 0.315728307316 
1.38569284642 0.313697502045 
1.39069534767 0.311679730217 
1.39569784892 0.309674908558 
1.40070035018 0.307682954319 
1.40570285143 0.305703785275 
1.41070535268 0.303737319723 
1.41570785393 0.298094160273 
1.42071035518 0.296176571754 
1.42571285643 0.294271292742 
1.43071535768 0.292378244552 
1.43571785893 0.290497348999 
1.44072036018 0.288628528391 
1.44572286143 0.286771705532 
1.45072536268 0.284926803713 
1.45572786393 0.275514352376 
1.46073036518 0.273741771683 
1.46573286643 0.271980572783 
1.47073536768 0.270230682882 
1.47573786893 0.268492029647 
1.48074037019 0.266764541204 
1.48574287144 0.265048146136 
1.49074537269 0.254673906801 
1.49574787394 0.253035211121 
1.50075037519 0.251407040072 
1.50575287644 0.24978932631 
1.51075537769 0.248182002917 
1.51575787894 0.246585003402 
1.52076038019 0.244998261694 
1.52576288144 0.243421712145 
1.53076538269 0.235154364293 
1.53576788394 0.233641118035 
1.54077038519 0.232137592609 
1.54577288644 0.230643725791 
1.55077538769 0.229159455748 
1.55577788894 0.227684721044 
1.5607803902 0.226219460632 
1.56578289145 0.224763613854 
1.5707853927 0.219350824795 
1.57578789395 0.217939175845 
1.5807903952 0.216536596373 
1.58579289645 0.215143028306 
1.5907953977 0.213758413939 
1.59579789895 0.212382695936 
1.6008004002 0.211015817326 
1.60580290145 0.209657721498 
1.6108054027 0.205843460714 
1.61580790395 0.204518632073 
1.6208104052 0.20320231649 
1.62581290645 0.201894459435 
1.6308154077 0.200595006728 
1.63581790895 0.199303904534 
1.64082041021 0.198021099359 
1.64582291146 0.19674653805 
1.65082541271 0.193372998657 
1.65582791396 0.192128300712 
1.66083041521 0.190891602594 
1.66583291646 0.18966285304 
1.67083541771 0.188442001116 
1.67583791896 0.18722899621 
1.68084042021 0.186023788034 
1.68584292146 0.18482632662 
1.69084542271 0.181736917414 
1.69584792396 0.18056699518 
1.70085042521 0.179404593759 
1.70585292646 0.178249664938 
1.71085542771 0.17710216081 
1.71585792896 0.175962033778 
1.72086043022 0.174829236544 
1.72586293147 0.173703722113 
1.73086543272 0.170858416423 
1.73586793397 0.169758431802 
1.74087043522 0.168665519585 
1.74587293647 0.167579634417 
1.75087543772 0.166500731236 
1.75587793897 0.165428765264 
1.76088044022 0.164363692011 
1.76588294147 0.16330546727 
1.77088544272 0.160383947788 
1.77588794397 0.159351331174 
1.78089044522 0.158325354671 
1.78589294647 0.157305975687 
1.79089544772 0.156293151903 
1.79589794897 0.155286841267 
1.80090045023 0.154287001998 
1.80590295148 0.153293592582 
1.81090545273 0.149575211294 
1.81590795398 0.148612129246 
1.82091045523 0.147655240899 
1.82591295648 0.146704506517 
1.83091545773 0.145759886616 
1.83591795898 0.144821341962 
1.84092046023 0.143888833575 
1.84592296148 0.142962322722 
1.85092546273 0.142041770919 
1.85592796398 0.137752813544 
1.86093046523 0.136865792161 
1.86593296648 0.13598447611 
1.87093546773 0.135108828774 
1.87593796898 0.134238813775 
1.88094047024 0.133374394963 
1.88594297149 0.132515536422 
1.89094547274 0.131662202463 
1.89594797399 0.127253757019 
1.90095047524 0.126434290618 
1.90595297649 0.125620095684 
1.91095547774 0.124811138381 
1.91595797899 0.124007385086 
1.92096048024 0.12320880239 
1.92596298149 0.122415357102 
1.93096548274 0.121627016238 
1.93596798399 0.120843747027 
1.94097048524 0.116398441211 
1.94597298649 0.115648833251 
1.95097548774 0.11490404796 
1.95597798899 0.114164054373 
1.96098049025 0.113428821724 
1.9659829915 0.112698319441 
1.97098549275 0.11197251715 
1.975987994 0.11125138467 
1.98099049525 0.108139724511 
1.9859929965 0.10744327079 
1.99099549775 0.106751298177 
1.995997999 0.106063777895 
2.00100050025 0.10538068135 
2.0060030015 0.104701980133 
2.01100550275 0.104027646014 
2.016008004 0.103357650946 
2.02101050525 0.10269196706 
2.0260130065 0.100278005982 
2.03101550775 0.0996321501649 
2.036018009 0.0989904503374 
2.04102051026 0.0983528798038 
2.04602301151 0.0977194120401 
2.05102551276 0.0970900206915 
2.05602801401 0.0964646795724 
2.06103051526 0.0958433626645 
2.06603301651 0.0952260441161 
2.07103551776 0.0929203804259 
2.07603801901 0.0923218786613 
2.08104052026 0.091727228604 
2.08604302151 0.0911364055076 
2.09104552276 0.0905493847846 
2.09604802401 0.0899661420044 
2.10105052526 0.0893866528932 
2.10605302651 0.0888108933326 
2.11105552776 0.0872809645326 
2.11605802901 0.0867187582385 
2.12106053027 0.0861601704299 
2.12606303152 0.0856051778543 
2.13106553277 0.0850537574081 
2.13606803402 0.084505886136 
2.14107053527 0.0839615412294 
2.14607303652 0.0834207000259 
2.15107553777 0.0828833400085 
2.15607803902 0.0819313311474 
2.16108054027 0.0814035575306 
2.16608304152 0.0808791811183 
2.17108554277 0.0803581800756 
2.17608804402 0.0798405327076 
2.18109054527 0.0793262174586 
2.18609304652 0.0788152129108 
2.19109554777 0.0783074977837 
2.19609804902 0.0778030509333 
2.20110055028 0.0765456406922 
2.20610305153 0.0760525385015 
2.21110555278 0.0755626106143 
2.21610805403 0.075075836625 
2.22111055528 0.0745921962586 
2.22611305653 0.0741116693703 
2.23111555778 0.0736342359443 
2.23611805903 0.0731598760931 
2.24112056028 0.0726885700569 
2.24612306153 0.0711300586614 
2.25112556278 0.0706718254658 
2.25612806403 0.0702165423366 
2.26113056528 0.0697641903067 
2.26613306653 0.0693147505306 
2.27113556778 0.0688682042835 
2.27613806903 0.068424532961 
2.28114057029 0.0679837180777 
2.28614307154 0.0675457412669 
2.29114557279 0.0660906425736 
2.29614807404 0.0656648584305 
2.30115057529 0.0652418156526 
2.30615307654 0.0648214966119 
2.31115557779 0.0644038837936 
2.31615807904 0.0639889597953 
2.32116058029 0.063576707326 
2.32616308154 0.0631671092057 
2.33116558279 0.0627601483648 
2.33616808404 0.062355807843 
2.34117058529 0.0608555362677 
2.34617308654 0.0604634633129 
2.35117558779 0.0600739148777 
2.35617808904 0.059686874726 
2.3611805903 0.059302326726 
2.36618309155 0.0589202548493 
2.3711855928 0.0585406431701 
2.37618809405 0.0581634758653 
2.3811905953 0.0577887372129 
2.38619309655 0.0560024671527 
2.3911955978 0.0556416491283 
2.39619809905 0.0552831545284 
2.4012006003 0.0549269684082 
2.40620310155 0.0545730759189 
2.4112056028 0.054221462307 
2.41620810405 0.0538721129137 
2.4212106053 0.0535250131741 
2.42621310655 0.0531801486171 
2.4312156078 0.0514166032886 
2.43621810905 0.0510853213854 
2.44122061031 0.050756172844 
2.44622311156 0.0504291439405 
2.45122561281 0.0501042210391 
2.45622811406 0.0497813905915 
2.46123061531 0.0494606391364 
2.46623311656 0.0491419532991 
2.47123561781 0.0488253197905 
2.47623811906 0.0475624410753 
2.48124062031 0.0472559824256 
2.48624312156 0.0469514974045 
2.49124562281 0.0466489733142 
2.49624812406 0.0463483975382 
2.50125062531 0.0460497575413 
2.50625312656 0.0457530408686 
2.51125562781 0.0454582351452 
2.51625812906 0.0451653280758 
2.52126063032 0.0448743074438 
2.52626313157 0.0441941185446 
2.53126563282 0.0439093533381 
2.53626813407 0.0436264221756 
2.54127063532 0.043345313256 
2.54627313657 0.0430660148534 
2.55127563782 0.0427885153176 
2.55627813907 0.0425128030732 
2.56128064032 0.042238866619 
2.56628314157 0.0419666945277 
2.57128564282 0.0415780315237 
2.57628814407 0.041310115637 
2.58129064532 0.0410439253713 
2.58629314657 0.0407794496218 
2.59129564782 0.0405166773548 
2.59629814907 0.0402555976074 
2.60130065033 0.0399961994875 
2.60630315158 0.0397384721726 
2.61130565283 0.0394824049098 
2.61630815408 0.0392279870156 
2.62131065533 0.0388679898772 
2.62631315658 0.0386175299376 
2.63131565783 0.0383686832733 
2.63631815908 0.0381214395011 
2.64132066033 0.0378757883047 
2.64632316158 0.037631719434 
2.65132566283 0.0373892227046 
2.65632816408 0.0371482879979 
2.66133066533 0.0369089052601 
2.66633316658 0.036671064502 
2.67133566783 0.0363118672322 
2.67633816908 0.0360778728852 
2.68134067034 0.0358453858278 
2.68634317159 0.0356143963581 
2.69134567284 0.0353848948364 
2.69634817409 0.0351568716852 
2.70135067534 0.0349303173883 
2.70635317659 0.034705222491 
2.71135567784 0.0344815775991 
2.71635817909 0.0342593733787 
2.72136068034 0.0339382011428 
2.72636318159 0.0337194974475 
2.73136568284 0.0335022026141 
2.73636818409 0.0332863075734 
2.74137068534 0.0330718033143 
2.74637318659 0.0328586808839 
2.75137568784 0.0326469313867 
2.75637818909 0.0324365459844 
2.76138069035 0.0322275158955 
2.7663831916 0.0318562638427 
2.77138569285 0.0316509717495 
2.7763881941 0.0314470021836 
2.78139069535 0.0312443466306 
2.7863931966 0.031042996631 
2.79139569785 0.0308429437798 
2.7963981991 0.0306441797257 
2.80140070035 0.0304466961714 
2.8064032016 0.0302504848728 
2.81140570285 0.0300555376388 
2.8164082041 0.0295325868316 
2.82141070535 0.0293422644521 
2.8264132066 0.0291531682242 
2.83141570785 0.0289652902533 
2.8364182091 0.0287786226954 
2.84142071036 0.0285931577574 
2.84642321161 0.0284088876957 
2.85142571286 0.028225804817 
2.85642821411 0.0280439014772 
2.86143071536 0.0278631700815 
2.86643321661 0.0272559243203 
2.87143571786 0.0270802700427 
2.87643821911 0.0269057474666 
2.88144072036 0.0267323493047 
2.88644322161 0.026560068317 
2.89144572286 0.0263888973096 
2.89644822411 0.0262188291352 
2.90145072536 0.0260498566923 
2.90645322661 0.0258819729252 
2.91145572786 0.0257151708234 
2.91645822911 0.0252056869975 
2.92146073037 0.0250432429769 
2.92646323162 0.0248818455825 
2.93146573287 0.0247214880744 
2.93646823412 0.0245621637563 
2.94147073537 0.0244038659748 
2.94647323662 0.0242465881193 
2.95147573787 0.0240903236219 
2.95647823912 0.0239350659567 
2.96148074037 0.0237808086401 
2.96648324162 0.0234649982898 
2.97148574287 0.0233137703926 
2.97648824412 0.0231635168837 
2.98149074537 0.0230142314884 
2.98649324662 0.0228659079719 
2.99149574787 0.0227185401398 
2.99649824912 0.0225721218376 
3.00150075038 0.0224266469501 
3.00650325163 0.0222821094016 
3.01150575288 0.0221385031557 
3.01650825413 0.0219473972447 
3.02151075538 0.0218059480069 
3.02651325663 0.0216654101778 
3.03151575788 0.0215257778877 
3.03651825913 0.0213870453047 
3.04152076038 0.0212492066344 
3.04652326163 0.0211122561196 
3.05152576288 0.0209761880402 
3.05652826413 0.0208409967129 
3.06153076538 0.0207066764911 
3.06653326663 0.0205732217644 
3.07153576788 0.0203624977663 
3.07653826913 0.0202312608532 
3.08154077039 0.0201008695757 
3.08654327164 0.0199713184874 
3.09154577289 0.0198426021768 
3.09654827414 0.0197147152672 
3.10155077539 0.0195876524168 
3.10655327664 0.0194614083178 
3.11155577789 0.0193359776968 
3.11655827914 0.0192113553143 
3.12156078039 0.0189062901531 
3.12656328164 0.0187844366166 
3.13156578289 0.0186633682779 
3.13656828414 0.0185430800795 
3.14157078539 0.0184235669964 
3.14657328664 0.0183048240359 
3.15157578789 0.0181868462376 
3.15657828914 0.0180696286728 
3.1615807904 0.0179531664447 
3.16658329165 0.0178374546879 
3.1715857929 0.0174946026319 
3.17658829415 0.0173818459929 
3.1815907954 0.017269815954 
3.18659329665 0.0171585078348 
3.1915957979 0.0170479169851 
3.19659829915 0.0169380387847 
3.2016008004 0.0168288686428 
3.20660330165 0.0167204019986 
3.2116058029 0.0166126343203 
3.21660830415 0.0165055611055 
3.2216108054 0.0163991778806 
3.22661330665 0.0161251246888 
3.2316158079 0.0160211932722 
3.23661830915 0.0159179316039 
3.24162081041 0.0158153353695 
3.24662331166 0.0157134002824 
3.25162581291 0.0156121220835 
3.25662831416 0.0155114965413 
3.26163081541 0.0154115194514 
3.26663331666 0.0153121866365 
3.27163581791 0.0152134939462 
3.27663831916 0.0150490977876 
3.28164082041 0.0149521006771 
3.28664332166 0.0148557286423 
3.29164582291 0.0147599776565 
3.29664832416 0.0146648437188 
3.30165082541 0.0145703228542 
3.30665332666 0.0144764111131 
3.31165582791 0.0143831045714 
3.31665832916 0.0142903993303 
3.32166083042 0.0141982915161 
3.32666333167 0.01410677728 
3.33166583292 0.0140158989748 
3.33666833417 0.0139255601901 
3.34167083542 0.0138358035864 
3.34667333667 0.013746625413 
3.35167583792 0.0136580219434 
3.35667833917 0.0135699894752 
3.36168084042 0.0134825243297 
3.36668334167 0.013395622852 
3.37168584292 0.0133092814107 
3.37668834417 0.0132234963976 
3.38169084542 0.0131334229599 
3.38669334667 0.0130487712401 
3.39169584792 0.0129646650629 
3.39669834917 0.0128811009135 
3.40170085043 0.0127980752999 
3.40670335168 0.0127155847524 
3.41170585293 0.0126336258237 
3.41670835418 0.0125521950888 
3.42171085543 0.0124712891446 
3.42671335668 0.0123909046101 
3.43171585793 0.0123110381259 
3.43671835918 0.0121834344255 
3.44172086043 0.0121049049909 
3.44672336168 0.0120268816548 
3.45172586293 0.0119493611564 
3.45672836418 0.0118723402561 
3.46173086543 0.0117958157348 
3.46673336668 0.0117197843946 
3.47173586793 0.0116442430577 
3.47673836918 0.011569188567 
3.48174087044 0.0114946177859 
3.48674337169 0.0114205275977 
3.49174587294 0.0112715580087 
3.49674837419 0.0111989054176 
3.50175087544 0.0111267210601 
3.50675337669 0.0110550019192 
3.51175587794 0.0109837449974 
3.51675837919 0.0109129473165 
3.52176088044 0.0108426059176 
3.52676338169 0.0107727178607 
3.53176588294 0.0107032802248 
3.53676838419 0.0106342901076 
3.54177088544 0.0105657446258 
3.54677338669 0.0104455389349 
3.55177588794 0.0103782099945 
3.55677838919 0.010311314985 
3.56178089045 0.0102448511106 
3.5667833917 0.0101788155932 
3.57178589295 0.0101132056728 
3.5767883942 0.010048018607 
3.58179089545 0.00998325167116 
3.5867933967 0.0099189021582 
3.59179589795 0.00985496737843 
3.5967983992 0.00979144465951 
3.60180090045 0.00972762587838 
3.6068034017 0.0096649239187 
3.61180590295 0.00960262607559 
3.6168084042 0.00954072974509 
3.62181090545 0.00947923234001 
3.6268134067 0.00941813128981 
3.63181590795 0.00935742404052 
3.6368184092 0.00929710805462 
3.64182091046 0.00923718081093 
3.64682341171 0.00917763980451 
3.65182591296 0.00911848254655 
3.65682841421 0.0090950187335 
3.66183091546 0.00903639397559 
3.66683341671 0.0089781470621 
3.67183591796 0.00892027555828 
3.67683841921 0.00886277704506 
3.68184092046 0.00880564911895 
3.68684342171 0.00874888939195 
3.69184592296 0.00869249549145 
3.69684842421 0.00863646506009 
3.70185092546 0.00858079575573 
3.70685342671 0.00852548525129 
3.71185592796 0.00850967605288 
3.71685842921 0.00845482389805 
3.72186093047 0.00840032527789 
3.72686343172 0.00834617791424 
3.73186593297 0.00829237954361 
3.73686843422 0.00823892791708 
3.74187093547 0.00818582080022 
3.74687343672 0.00813305597301 
3.75187593797 0.0080806312297 
3.75687843922 0.00802854437877 
3.76188094047 0.00797679324282 
3.76688344172 0.00794312346445 
3.77188594297 0.0078919228613 
3.77688844422 0.00784105226244 
3.78189094547 0.00779050954126 
3.78689344672 0.00774029258487 
3.79189594797 0.00769039929398 
3.79689844922 0.00764082758281 
3.80190095048 0.00759157537905 
3.80690345173 0.0075426406237 
3.81190595298 0.00749402127106 
3.81690845423 0.00744571528859 
3.82191095548 0.00738814421126 
3.82691345673 0.00734052063983 
3.83191595798 0.00729320402155 
3.83691845923 0.00724619237834 
3.84192096048 0.00719948374482 
3.84692346173 0.00715307616829 
3.85192596298 0.00710696770864 
3.85692846423 0.00706115643823 
3.86193096548 0.00701564044187 
3.86693346673 0.00697041781668 
3.87193596798 0.00692548667207 
3.87693846923 0.00686024446899 
3.88194097049 0.00681602346196 
3.88694347174 0.00677208748038 
3.89194597299 0.00672843468742 
3.89694847424 0.00668506325806 
3.90195097549 0.00664197137907 
3.90695347674 0.00659915724889 
3.91195597799 0.00655661907754 
3.91695847924 0.0065143550866 
3.92196098049 0.00647236350912 
3.92696348174 0.00643064258949 
3.93196598299 0.00637700815997 
3.93696848424 0.00633590188578 
3.94197098549 0.00629506056365 
3.94697348674 0.0062544824861 
3.95197598799 0.00621416595661 
3.95697848924 0.0061741092896 
3.9619809905 0.00613431081036 
3.96698349175 0.00609476885496 
3.971985993 0.00605548177019 
3.97698849425 0.00601644791349 
3.9819909955 0.0059776656529 
3.98699349675 0.00593913336694 
3.991995998 0.00590146276269 
3.99699849925 0.00586342166904 
4.0020010005 0.00582562577317 
4.00700350175 0.00578807349487 
4.012006003 0.00575076326408 
4.01700850425 0.00571369352086 
4.0220110055 0.00567686271534 
4.02701350675 0.00564026930761 
4.032016008 0.0056039117677 
4.03701850925 0.00556778857549 
4.04202101051 0.00553189822065 
4.04702351176 0.00549765853868 
4.05202601301 0.0054622202243 
4.05702851426 0.0054270103333 
4.06203101551 0.00539202739353 
4.06703351676 0.00535726994232 
4.07203601801 0.00532273652643 
4.07703851926 0.00528842570197 
4.08204102051 0.00525433603437 
4.08704352176 0.00522046609831 
4.09204602301 0.00518681447763 
4.09704852426 0.00515337976531 
4.10205102551 0.00512016056339 
4.10705352676 0.00508302469847 
4.11205602801 0.00505025898617 
4.11705852926 0.00501770447259 
4.12206103052 0.00498535979657 
4.12706353177 0.00495322360571 
4.13206603302 0.00492129455633 
4.13706853427 0.00488957131339 
4.14207103552 0.00485805255049 
4.14707353677 0.00482673694974 
4.15207603802 0.00479562320175 
4.15707853927 0.00476471000559 
4.16208104052 0.00471190064707 
4.16708354177 0.00468152711454 
4.17208604302 0.00465134936302 
4.17708854427 0.00462136613068 
4.18209104552 0.00459157616382 
4.18709354677 0.00456197821684 
4.19209604802 0.00453257105215 
4.19709854927 0.00450335344013 
4.20210105053 0.0044743241591 
4.20710355178 0.00444548199524 
4.21210605303 0.00441682574256 
4.21710855428 0.00438835420283 
4.22211105553 0.00432720045688 
4.22711355678 0.00429930664354 
4.23211605803 0.00427159262887 
4.23711855928 0.00424405725406 
4.24212106053 0.00421669936774 
4.24712356178 0.00418951782595 
4.25212606303 0.00416251149214 
4.25712856428 0.00413567923703 
4.26213106553 0.00410901993867 
4.26713356678 0.00408253248231 
4.27213606803 0.00405621576038 
4.27713856928 0.00403006867247 
4.28214107054 0.00397285344309 
4.28714357179 0.00394724372395 
4.29214607304 0.00392179908168 
4.29714857429 0.00389651845231 
4.30215107554 0.00387140077874 
4.30715357679 0.00384644501068 
4.31215607804 0.0038216501046 
4.31715857929 0.0037970150237 
4.32216108054 0.00377253873786 
4.32716358179 0.00374822022359 
4.33216608304 0.00372405846402 
4.33716858429 0.00366280511021 
4.34217108554 0.0036391939592 
4.34717358679 0.00361573500329 
4.35217608804 0.00359242726156 
4.35717858929 0.00356926975936 
4.36218109055 0.00354626152837 
4.3671835918 0.00352340160647 
4.37218609305 0.00350068903777 
4.3771885943 0.00347812287252 
4.38219109555 0.0034557021671 
4.3871935968 0.00343342598396 
4.39219609805 0.00341129339161 
4.3971985993 0.00336237717092 
4.40220110055 0.00334070257694 
4.4072036018 0.00331916769597 
4.41220610305 0.00329777162754 
4.4172086043 0.00327651347692 
4.42221110555 0.00325539235519 
4.4272136068 0.00323440737914 
4.43221610805 0.00321355767125 
4.4372186093 0.00319284235966 
4.44222111056 0.00317226057814 
4.44722361181 0.00315181146602 
4.45222611306 0.0031314941682 
4.45722861431 0.00308881066329 
4.46223111556 0.00306889947971 
4.46723361681 0.00304911664307 
4.47223611806 0.0030294613261 
4.47723861931 0.00300993270688 
4.48224112056 0.00299052996879 
4.48724362181 0.00297125230046 
