0.6	 -0.140442
0.8	 -0.440774
1	 -0.588465
1.2	 -0.665749
1.4	 -0.706586
1.6	 -0.727135
1.8	 -0.735853
2	 -0.737479
2.2	 -0.734811
2.4	 -0.729566
2.6	 -0.722833
2.8	 -0.715316
3	 -0.70748
3.2	 -0.699637
3.4	 -0.691993
3.6	 -0.684689
3.8	 -0.677815
4	 -0.671429
4.2	 -0.665563
4.4	 -0.66023
4.6	 -0.65543
4.8	 -0.651152
5	 -0.647372
5.2	 -0.644064
5.4	 -0.641193
5.6	 -0.638721
5.8	 -0.636608
6	 -0.634814
6.2	 -0.633299
6.4	 -0.632025
6.6	 -0.630958
6.8	 -0.630067
7	 -0.629323
7.2	 -0.628703
7.4	 -0.628186
7.6	 -0.627755
7.8	 -0.627394
8	 -0.627091
8.2	 -0.626837
8.4	 -0.626623
8.6	 -0.626441
8.8	 -0.626287
9	 -0.626155
9.2	 -0.626042
9.4	 -0.625945
9.6	 -0.62586
9.8	 -0.625787
10	 -0.625722
10.2	 -0.625666
10.4	 -0.625615
10.6	 -0.625571
10.8	 -0.625531
11	 -0.625495
11.2	 -0.625463
11.4	 -0.625434
11.6	 -0.625408
11.8	 -0.625384
12	 -0.625362
12.2	 -0.625342
12.4	 -0.625323
12.6	 -0.625306
12.8	 -0.62529
13	 -0.625276
13.2	 -0.625262
13.4	 -0.62525
13.6	 -0.625238
13.8	 -0.625227
14	 -0.625216
14.2	 -0.625207
14.4	 -0.625198
14.6	 -0.625189
14.8	 -0.625181
15	 -0.625173
15.2	 -0.625166
15.4	 -0.62516
15.6	 -0.625153
15.8	 -0.625147
16	 -0.625142
16.2	 -0.625136
16.4	 -0.625131
16.6	 -0.625126
16.8	 -0.625121
17	 -0.625117
17.2	 -0.625113
17.6	 -0.625105
17.8	 -0.625102
18	 -0.625098
18.2	 -0.625095
18.4	 -0.625092
18.6	 -0.625089
18.8	 -0.625086
19	 -0.625083
19.2	 -0.62508
19.4	 -0.625078
19.6	 -0.625075
20	 -0.625071
20.2	 -0.625069
20.4	 -0.625067
20.6	 -0.625065
20.8	 -0.625063
21	 -0.625061
21.2	 -0.625059
21.4	 -0.625058
21.6	 -0.625056
21.8	 -0.625054
22	 -0.625053
22.2	 -0.625052
22.4	 -0.62505
22.6	 -0.625049
22.8	 -0.625048
23	 -0.625046
23.2	 -0.625045
23.4	 -0.625044
23.6	 -0.625043
23.8	 -0.625042
24	 -0.625041
24.2	 -0.62504
24.4	 -0.625039
24.6	 -0.625038
24.8	 -0.625037
25	 -0.625036
25.2	 -0.625035
25.4	 -0.625034
25.6	 -0.625033
25.8	 -0.625033
26	 -0.625032
26.2	 -0.625031
26.4	 -0.62503
26.6	 -0.62503
26.8	 -0.625029
27	 -0.625028
27.2	 -0.625028
27.4	 -0.625027
27.8	 -0.625026
28.2	 -0.625025
28.6	 -0.625024
29	 -0.625023
29.2	 -0.625022
29.4	 -0.625022
29.6	 -0.625022
29.8	 -0.625021
30	 -0.625021
30.2	 -0.62502
30.4	 -0.62502
30.6	 -0.625019
30.8	 -0.625019
31	 -0.625019
31.2	 -0.625018
31.4	 -0.625018
31.6	 -0.625018
31.8	 -0.625017
32	 -0.625017
32.2	 -0.625017
32.4	 -0.625016
32.6	 -0.625016
32.8	 -0.625016
33	 -0.625015
33.2	 -0.625015
33.4	 -0.625015
33.6	 -0.625015
33.8	 -0.625014
34	 -0.625014
34.2	 -0.625014
34.4	 -0.625014
34.6	 -0.625013
34.8	 -0.625013
35	 -0.625013
35.2	 -0.625013
35.4	 -0.625013
35.6	 -0.625012
35.8	 -0.625012
36	 -0.625012
36.2	 -0.625012
36.4	 -0.625012
36.6	 -0.625011
36.8	 -0.625011
37	 -0.625011
37.2	 -0.625011
37.4	 -0.625011
37.6	 -0.62501
37.8	 -0.62501
38	 -0.62501
38.2	 -0.62501
38.4	 -0.62501
38.6	 -0.62501
38.8	 -0.62501
39	 -0.625009
39.2	 -0.625009
39.4	 -0.625009
39.6	 -0.625009
39.8	 -0.625009
40	 -0.625009
40.2	 -0.625009
40.4	 -0.625008
40.6	 -0.625008
40.8	 -0.625008
41	 -0.625008
41.2	 -0.625008
41.4	 -0.625008
41.6	 -0.625008
41.8	 -0.625008
42	 -0.625008
42.2	 -0.625007
42.4	 -0.625007
42.6	 -0.625007
42.8	 -0.625007
43	 -0.625007
43.2	 -0.625007
43.4	 -0.625007
43.6	 -0.625007
43.8	 -0.625007
44	 -0.625007
