energy(eV) events_nbr
3.115 1.35229327863e-06
3.125 1.24700145959e-06
3.135 1.14920792348e-06
3.145 1.05629340002e-06
3.155 9.6706276975e-07
3.165 8.8194051869e-07
3.175 8.02248432657e-07
3.185 7.29144818031e-07
3.195 6.62874365302e-07
3.205 6.02679418641e-07
3.215 5.47285958538e-07
3.225 4.9557289366e-07
3.235 4.47009896725e-07
3.245 4.01665412023e-07
3.255 3.59869849056e-07
3.265 3.21793413828e-07
3.275 2.87189348626e-07
3.285 2.55410067067e-07
3.295 2.25638643824e-07
3.305 1.97185814281e-07
3.315 1.69709818699e-07
3.325 1.43287802612e-07
3.335 1.18346404291e-07
3.345 9.55066916027e-08
3.355 7.54074485659e-08
3.365 5.85550688977e-08
3.375 4.52256288078e-08
3.385 3.54253889364e-08
3.395 2.89026193151e-08
3.405 2.5195802374e-08
3.415 2.37006954042e-08
3.425 2.37412323617e-08
3.435 2.46352071204e-08
3.445 2.57518701452e-08
3.455 2.65617472706e-08
3.465 2.66779718738e-08
3.475 2.58848785646e-08
3.485 2.41469543457e-08
3.495 2.15924175104e-08
3.505 1.84712462085e-08
3.515 1.5095168111e-08
3.525 1.17732141638e-08
3.535 8.75785773155e-09
3.545 6.21278608664e-09
3.555 4.20588433104e-09
3.565 2.72337369894e-09
3.575 1.69616991938e-09
3.585 1.02863771704e-09
3.595 6.22330584707e-10
3.605 3.91208894355e-10
3.615 2.68392076939e-10
3.625 2.06648021643e-10
3.635 1.75410810894e-10
3.645 1.56629508356e-10
3.655 1.40844334289e-10
3.665 1.24062652499e-10
3.675 1.05490196551e-10
3.685 8.59606545742e-11
3.695 6.68862349794e-11
3.705 4.96017204263e-11
3.715 3.50184434869e-11
3.725 2.35189824815e-11
3.735 1.50185298189e-11
3.745 9.11458451233e-12
3.755 5.25521894423e-12
3.765 2.87776260247e-12
3.775 1.49627663357e-12
3.785 7.38512439777e-13
3.795 3.459396095e-13
3.805 1.53764630418e-13
3.815 6.48412719924e-14
3.825 2.59368752116e-14
3.835 9.83994852997e-15
3.845 3.5401368197e-15
3.855 1.2076652852e-15
3.865 3.90592016296e-16
3.875 1.19757981318e-16
3.885 3.48054067109e-17
3.895 9.58758688494e-18
3.905 2.50295822016e-18
3.915 6.19216921431e-19
3.925 1.45158320054e-19
3.935 3.22416699865e-20
3.945 6.7848097606e-21
3.955 1.35260773531e-21
3.965 2.55441205901e-22
3.975 4.56948340862e-23
3.985 7.74236690676e-24
3.995 1.24246899764e-24
4.005 1.88833232067e-25
4.015 2.7178745849e-26
4.025 3.70439032453e-27
4.035 4.78101120968e-28
4.045 5.84277175792e-29
4.055 6.76076330519e-30
4.065 7.40683613257e-31
4.075 7.68269295935e-32
4.085 7.54436084316e-33
4.095 7.01366604639e-34
4.105 6.17259340659e-35
4.115 5.14253617544e-36
4.125 4.05566502596e-37
4.135 3.02768392205e-38
4.145 2.13949925784e-39
4.155 1.43105716969e-40
4.165 9.06015840731e-42
4.175 5.42925054132e-43
4.185 3.07936480468e-44
4.195 1.6530727581e-45
4.205 8.39895500459e-47
4.215 4.03881854253e-48
4.225 1.83811632867e-49
4.235 7.91726831408e-51
4.245 3.22742357781e-52
4.255 1.2451155429e-53
4.265 4.54602251198e-55
4.275 1.57078661364e-56
4.285 5.136439606e-58
4.295 1.5895072356e-59
4.305 4.65494254969e-61
4.315 1.29007215557e-62
4.325 3.38343697477e-64
4.335 8.39737052907e-66
4.345 1.97227085655e-67
4.355 4.3835385986e-69
4.365 9.21966840986e-71
4.375 1.83499645243e-72
4.385 3.45606576143e-74
4.395 6.15960819586e-76
4.405 1.03883380322e-77
4.415 1.65790105484e-79
4.425 2.50373537645e-81
4.435 3.57794227767e-83
4.445 4.83828212122e-85
4.455 6.19098753661e-87
4.465 7.49613736743e-89
4.475 8.58859339904e-91
4.485 9.31132596591e-93
4.495 9.5522157872e-95
4.505 9.27252455978e-97
4.515 8.51709199824e-99
4.525 7.40256797887e-101
4.535 6.08792741347e-103
4.545 4.73751753745e-105
4.555 3.48838843589e-107
4.565 2.43046771505e-109
4.575 1.60230166019e-111
4.585 9.99508612463e-114
4.595 5.89949830917e-116
4.605 3.29479486057e-118
4.615 1.74110490285e-120
4.625 8.70569168498e-123
4.635 4.1187170852e-125
4.645 1.84373944985e-127
4.655 7.80934554281e-130
4.665 3.12972266338e-132
4.675 1.18678441809e-134
4.685 4.25805480181e-137
4.695 1.44551557159e-139
4.705 4.64306889557e-142
4.715 1.41109755067e-144
4.725 4.05767498305e-147
4.735 1.10398852816e-149
4.745 2.84195857721e-152
4.755 6.92206422182e-155
4.765 1.59520698185e-157
4.775 3.47825050294e-160
4.785 7.17572770894e-163
4.795 1.4006551634e-165
4.805 2.58675685549e-168
4.815 4.51999591061e-171
4.825 7.47269904365e-174
4.835 1.16888812027e-176
4.845 1.72990959639e-179
4.855 2.4222998832e-182
4.865 3.20911657326e-185
4.875 4.02249238782e-188
4.885 4.77041550724e-191
4.895 5.35263379824e-194
4.905 5.68235456582e-197
4.915 5.70739256803e-200
4.925 5.42369108185e-203
4.935 4.87639764443e-206
4.945 4.14810221913e-209
4.955 3.33845231409e-212
4.965 2.54205845765e-215
4.975 1.83134334719e-218
4.985 1.24823735821e-221
4.995 8.04946522701e-225
5.005 4.91109845206e-228
5.015 2.83485817997e-231
5.025 1.54819072317e-234
5.035 7.99939918312e-238
5.045 3.91047430799e-241
5.055 1.80858970049e-244
5.065 7.91386474949e-248
5.075 3.27623140189e-251
5.085 1.28320878161e-254
5.095 4.75506367314e-258
5.105 1.66705939664e-261
5.115 5.52943824728e-265
5.125 1.73518443638e-268
5.135 5.1516277417e-272
5.145 1.44702828129e-275
5.155 3.84541142928e-279
5.165 9.6681058723e-283
5.175 2.29970606012e-286
5.185 5.1752957954e-290
5.195 1.10186787044e-293
5.205 2.21949897365e-297
5.215 4.22971462055e-301
5.225 7.62601204404e-305
5.235 1.3008099011e-308
5.245 2.0992286372e-312
5.255 3.20505028674e-316
5.265 4.62741883895e-320
5.275 0.0
5.285 0.0
5.295 0.0
5.305 0.0
5.315 0.0
5.325 0.0
5.335 0.0
5.345 0.0
5.355 0.0
5.365 0.0
5.375 0.0
5.385 0.0
5.395 0.0
5.405 0.0
5.415 0.0
5.425 0.0
5.435 0.0
5.445 0.0
5.455 0.0
5.465 0.0
5.475 0.0
5.485 0.0
5.495 0.0
5.505 0.0
5.515 0.0
5.525 0.0
5.535 0.0
5.545 0.0
5.555 0.0
5.565 0.0
5.575 0.0
5.585 0.0
5.595 0.0
5.605 0.0
5.615 0.0
5.625 0.0
5.635 0.0
5.645 0.0
5.655 0.0
5.665 0.0
5.675 0.0
5.685 0.0
5.695 0.0
5.705 0.0
5.715 0.0
5.725 0.0
5.735 0.0
5.745 0.0
5.755 0.0
5.765 0.0
5.775 0.0
5.785 0.0
5.795 0.0
5.805 0.0
5.815 0.0
5.825 0.0
5.835 0.0
5.845 0.0
5.855 0.0
5.865 0.0
5.875 0.0
5.885 0.0
5.895 0.0
5.905 0.0
5.915 0.0
5.925 0.0
5.935 0.0
5.945 0.0
5.955 0.0
5.965 0.0
5.975 0.0
5.985 0.0
5.995 0.0
6.005 0.0
6.015 0.0
6.025 0.0
6.035 0.0
6.045 0.0
6.055 0.0
6.065 0.0
6.075 0.0
6.085 0.0
6.095 0.0
6.105 0.0
6.115 0.0
6.125 0.0
6.135 0.0
6.145 0.0
6.155 0.0
6.165 0.0
6.175 0.0
6.185 0.0
6.195 0.0
6.205 0.0
6.215 0.0
6.225 0.0
6.235 0.0
6.245 0.0
6.255 0.0
6.265 0.0
6.275 0.0
6.285 0.0
6.295 0.0
6.305 0.0
6.315 0.0
6.325 0.0
6.335 0.0
6.345 0.0
6.355 0.0
6.365 0.0
6.375 0.0
6.385 0.0
6.395 0.0
6.405 0.0
6.415 0.0
6.425 0.0
6.435 0.0
6.445 0.0
6.455 0.0
6.465 0.0
6.475 0.0
6.485 0.0
6.495 0.0
6.505 0.0
6.515 0.0
6.525 0.0
6.535 0.0
6.545 0.0
6.555 0.0
6.565 0.0
6.575 0.0
6.585 0.0
6.595 0.0
6.605 0.0
6.615 0.0
6.625 0.0
6.635 0.0
6.645 0.0
6.655 0.0
6.665 0.0
6.675 0.0
6.685 0.0
6.695 0.0
6.705 0.0
6.715 0.0
6.725 0.0
6.735 0.0
6.745 0.0
6.755 0.0
6.765 0.0
6.775 0.0
6.785 0.0
6.795 0.0
6.805 0.0
6.815 0.0
6.825 0.0
6.835 0.0
6.845 0.0
6.855 0.0
6.865 0.0
6.875 0.0
6.885 0.0
6.895 0.0
6.905 0.0
6.915 0.0
6.925 0.0
6.935 0.0
6.945 0.0
6.955 0.0
6.965 0.0
6.975 0.0
6.985 0.0
6.995 0.0
7.005 0.0
7.015 0.0
7.025 0.0
7.035 0.0
7.045 0.0
7.055 0.0
7.065 0.0
7.075 0.0
7.085 0.0
7.095 0.0
7.105 0.0
7.115 0.0
7.125 0.0
7.135 0.0
7.145 0.0
7.155 0.0
7.165 0.0
7.175 0.0
7.185 0.0
7.195 0.0
7.205 0.0
7.215 0.0
7.225 0.0
7.235 0.0
7.245 0.0
7.255 0.0
7.265 0.0
7.275 0.0
7.285 0.0
7.295 0.0
7.305 0.0
7.315 0.0
7.325 0.0
7.335 0.0
7.345 0.0
7.355 0.0
7.365 0.0
7.375 0.0
7.385 0.0
7.395 0.0
7.405 0.0
7.415 0.0
7.425 0.0
7.435 0.0
7.445 0.0
7.455 0.0
7.465 0.0
7.475 0.0
7.485 0.0
7.495 0.0
7.505 0.0
7.515 0.0
7.525 0.0
7.535 0.0
7.545 0.0
7.555 0.0
7.565 0.0
7.575 0.0
7.585 0.0
7.595 0.0
7.605 0.0
7.615 0.0
7.625 0.0
7.635 0.0
7.645 0.0
7.655 0.0
7.665 0.0
7.675 0.0
7.685 0.0
7.695 0.0
7.705 0.0
7.715 0.0
7.725 0.0
7.735 0.0
7.745 0.0
7.755 0.0
7.765 0.0
7.775 0.0
7.785 0.0
7.795 0.0
7.805 0.0
7.815 0.0
7.825 0.0
7.835 0.0
7.845 0.0
7.855 0.0
7.865 0.0
7.875 0.0
7.885 0.0
7.895 0.0
7.905 0.0
7.915 0.0
7.925 0.0
7.935 0.0
7.945 0.0
7.955 0.0
7.965 0.0
7.975 0.0
7.985 0.0
7.995 0.0
8.005 0.0
8.015 0.0
8.025 0.0
8.035 0.0
8.045 0.0
8.055 0.0
8.065 0.0
8.075 0.0
8.085 0.0
8.095 0.0
8.105 0.0
8.115 0.0
8.125 0.0
8.135 0.0
8.145 0.0
8.155 0.0
8.165 0.0
8.175 0.0
8.185 0.0
8.195 0.0
8.205 0.0
8.215 0.0
8.225 0.0
8.235 0.0
8.245 0.0
8.255 0.0
8.265 0.0
8.275 0.0
8.285 0.0
8.295 0.0
8.305 0.0
8.315 0.0
8.325 0.0
8.335 0.0
8.345 0.0
8.355 0.0
8.365 0.0
8.375 0.0
8.385 0.0
8.395 0.0
8.405 0.0
8.415 0.0
8.425 0.0
8.435 0.0
8.445 0.0
8.455 0.0
8.465 0.0
8.475 0.0
8.485 0.0
8.495 0.0
8.505 0.0
8.515 0.0
8.525 0.0
8.535 0.0
8.545 0.0
8.555 0.0
8.565 0.0
8.575 0.0
8.585 0.0
8.595 0.0
8.605 0.0
8.615 0.0
8.625 0.0
8.635 0.0
8.645 0.0
8.655 0.0
8.665 0.0
8.675 0.0
8.685 0.0
8.695 0.0
8.705 0.0
8.715 0.0
8.725 0.0
8.735 0.0
8.745 0.0
8.755 0.0
8.765 0.0
8.775 0.0
8.785 0.0
8.795 0.0
8.805 0.0
8.815 0.0
8.825 0.0
8.835 0.0
8.845 0.0
8.855 0.0
8.865 0.0
8.875 0.0
8.885 0.0
8.895 0.0
8.905 0.0
8.915 0.0
8.925 0.0
8.935 0.0
8.945 0.0
8.955 0.0
8.965 0.0
8.975 0.0
8.985 0.0
8.995 0.0
9.005 0.0
9.015 0.0
9.025 0.0
9.035 0.0
9.045 0.0
9.055 0.0
9.065 0.0
9.075 0.0
9.085 0.0
9.095 0.0
9.105 0.0
9.115 0.0
9.125 0.0
9.135 0.0
9.145 0.0
9.155 0.0
9.165 0.0
9.175 0.0
9.185 0.0
9.195 0.0
9.205 0.0
9.215 0.0
9.225 0.0
9.235 0.0
9.245 0.0
9.255 0.0
9.265 0.0
9.275 0.0
9.285 0.0
9.295 0.0
9.305 0.0
9.315 0.0
9.325 0.0
9.335 0.0
9.345 0.0
9.355 0.0
9.365 0.0
9.375 0.0
9.385 0.0
9.395 0.0
9.405 0.0
9.415 0.0
9.425 0.0
9.435 0.0
9.445 0.0
9.455 0.0
9.465 0.0
9.475 0.0
9.485 0.0
9.495 0.0
9.505 0.0
9.515 0.0
9.525 0.0
9.535 0.0
9.545 0.0
9.555 0.0
9.565 0.0
9.575 0.0
9.585 0.0
9.595 0.0
9.605 0.0
9.615 0.0
9.625 0.0
9.635 0.0
9.645 0.0
9.655 0.0
9.665 0.0
9.675 0.0
9.685 0.0
9.695 0.0
9.705 0.0
9.715 0.0
9.725 0.0
9.735 0.0
9.745 0.0
9.755 0.0
9.765 0.0
9.775 0.0
9.785 0.0
9.795 0.0
9.805 0.0
9.815 0.0
9.825 0.0
9.835 0.0
9.845 0.0
9.855 0.0
9.865 0.0
9.875 0.0
9.885 0.0
9.895 0.0
9.905 0.0
9.915 0.0
9.925 0.0
9.935 0.0
9.945 0.0
9.955 0.0
9.965 0.0
9.975 0.0
9.985 0.0
9.995 0.0
